0.0005	0
0.001	0
0.0015	0
0.002	0
0.0025	0
0.003	0
0.0035	1.50748E-07
0.004	1.50748E-07
0.0045	1.50748E-07
0.005	1.50748E-07
0.0055	1.50748E-07
0.006	1.50748E-07
0.0065	1.50748E-07
0.007	1.50748E-07
0.0075	1.50748E-07
0.008	1.50748E-07
0.0085	1.50748E-07
0.009	1.50748E-07
0.0095	1.50748E-07
0.01	1.50748E-07
0.0105	1.50748E-07
0.011	1.50748E-07
0.0115	1.50748E-07
0.012	1.50748E-07
0.0125	1.50748E-07
0.013	4.55643E-07
0.0135	1.31741E-06
0.014	3.15508E-06
0.0145	6.93937E-06
0.015	1.38599E-05
0.0155	2.55777E-05
0.016	4.42486E-05
0.0165	7.13584E-05
0.017	0.000110717
0.0175	0.000162474
0.018	0.000230744
0.0185	0.000317153
0.019	0.000421901
0.0195	0.000548501
0.02	0.000695499
0.0205	0.000860842
0.021	0.001055906
0.0215	0.001263777
0.022	0.001498806
0.0225	0.001747222
0.023	0.002018652
0.0235	0.002292918
0.024	0.002600312
0.0245	0.002899034
0.025	0.003202003
0.0255	0.003530893
0.026	0.00385737
0.0265	0.004174933
0.027	0.004510254
0.0275	0.004828963
0.028	0.005162442
0.0285	0.005468511
0.029	0.005784568
0.0295	0.00606354
0.03	0.006347734
0.0305	0.006636854
0.031	0.006877539
0.0315	0.007141293
0.032	0.007371034
0.0325	0.007595994
0.033	0.007802308
0.0335	0.007992923
0.034	0.008169314
0.0345	0.008337876
0.035	0.008481253
0.0355	0.008620738
0.036	0.008743818
0.0365	0.008847643
0.037	0.008947103
0.0375	0.00902943
0.038	0.009107521
0.0385	0.009168412
0.039	0.009217327
0.0395	0.00926227
0.04	0.009295496
0.0405	0.009317103
0.041	0.009329941
0.0415	0.009331501
0.042	0.009329997
0.0425	0.009325653
0.043	0.009305311
0.0435	0.009290509
0.044	0.009257526
0.0445	0.009227777
0.045	0.009185623
0.0455	0.009147051
0.046	0.009099114
0.0465	0.009042079
0.047	0.008994225
0.0475	0.008935042
0.048	0.008869931
0.0485	0.008811695
0.049	0.008745288
0.0495	0.008670947
0.05	0.008603241
0.0505	0.00852889
0.051	0.008454418
0.0515	0.008379671
0.052	0.008298767
0.0525	0.008224402
0.053	0.008143876
0.0535	0.008063644
0.054	0.007983749
0.0545	0.007898119
0.055	0.007819066
0.0555	0.007734469
0.056	0.007650463
0.0565	0.007567067
0.057	0.007484291
0.0575	0.007402154
0.058	0.033340391
0.0585	0.00723428
0.059	0.007154199
0.0595	0.05338516
0.06	0.006985281
0.0605	0.006902035
0.061	0.006819588
0.0615	0.006737957
0.062	0.006657114
0.0625	0.006577078
0.063	0.006492801
0.0635	0.006414398
0.064	0.00633676
0.0645	0.006255048
0.065	0.00617421
0.0655	0.006098774
0.066	0.006019591
0.0665	0.005941248
0.067	0.022412385
0.0675	0.005787008
0.068	0.005711097
0.0685	0.005635954
0.069	0.0099866
0.0695	0.005255924
0.07	0.004044776
0.0705	0.004017948
0.071	0.003987515
0.0715	0.003959648
0.072	0.003931291
0.0725	0.003899404
0.073	0.003870086
0.0735	0.00383732
0.074	0.003807071
0.0745	0.003773459
0.075	0.00374235
0.0755	0.003707938
0.076	0.003673151
0.0765	0.003640812
0.077	0.003605295
0.0775	0.003569426
0.078	0.00353596
0.0785	0.003499407
0.079	0.003462551
0.0795	0.003425391
0.08	0.003387927
0.0805	0.003350183
0.081	0.003312172
0.0815	0.003273881
0.082	0.003237834
0.0825	0.003199002
0.083	0.003159926
0.0835	0.003120619
0.084	0.003078702
0.0845	0.003038975
0.085	0.002999029
0.0855	0.002958877
0.086	0.00291853
0.0865	0.002877989
0.087	0.002837267
0.0875	0.002796362
0.088	0.002755275
0.0885	0.002711936
0.089	0.002670567
0.0895	0.002629028
0.09	0.002587358
0.0905	0.002543564
0.091	0.00250165
0.0915	0.002459591
0.092	0.002417413
0.0925	0.002373269
0.093	0.002330898
0.0935	0.002288395
0.094	0.002244078
0.0945	0.002201407
0.095	0.002158656
0.0955	0.002114178
0.096	0.002071286
0.0965	0.002028313
0.097	0.001983727
0.0975	0.001940652
0.098	0.001896044
0.0985	0.001852867
0.099	0.001808238
0.0995	0.001764985
0.1	0.00172169
0.1005	0.001677072
0.101	0.001633728
0.1015	0.001589127
0.102	0.00154576
0.1025	0.001501205
0.103	0.001457828
0.1035	0.001413331
0.104	0.001369958
0.1045	0.001325557
0.105	0.001282205
0.1055	0.001237896
0.106	0.001194584
0.1065	0.00115039
0.107	0.001107132
0.1075	0.001063069
0.108	0.001019093
0.1085	0.000975963
0.109	0.000932142
0.1095	0.000889108
0.11	0.000845456
0.1105	0.000802532
0.111	0.000759066
0.1115	0.000715716
0.112	0.000673002
0.1125	0.00062986
0.113	0.000587298
0.1135	0.00054438
0.114	0.000501596
0.1145	0.000459304
0.115	0.000416767
0.1155	0.000374663
0.116	0.000332389
0.1165	0.000290266
0.117	0.000248492
0.1175	0.000206655
0.118	0.000164982
0.1185	0.000123573
0.119	8.22075E-05
0.1195	4.1018E-05
0.12	3.4164E-06
