0.0005	0
0.001	0
0.0015	0
0.002	0
0.0025	0
0.003	0
0.0035	1.87065E-07
0.004	1.87065E-07
0.0045	1.87065E-07
0.005	1.87065E-07
0.0055	5.04422E-07
0.006	7.61377E-06
0.0065	5.5819E-05
0.007	0.000247081
0.0075	0.000749468
0.008	0.001712571
0.0085	0.003437958
0.009	0.005728568
0.0095	0.008685044
0.01	0.012142699
0.0105	0.015676673
0.011	0.01926489
0.0115	0.022631311
0.012	0.025653765
0.0125	0.028300206
0.013	0.030591254
0.0135	0.032304987
0.014	0.033645495
0.0145	0.034621792
0.015	0.035340318
0.0155	0.035563692
0.016	0.035700278
0.0165	0.035520527
0.017	0.035118792
0.0175	0.309996059
0.018	0.033645986
0.0185	0.032660296
0.019	0.031694258
0.0195	0.079224726
0.02	0.003489442
0.0205	0.003277635
0.021	0.00321685
0.0215	0.003221207
0.022	0.00326951
0.0225	0.003357887
0.023	0.003446691
0.0235	0.003537281
0.024	0.003612257
0.0245	0.003658326
0.025	0.003646053
0.0255	0.00361321
0.026	0.003496821
0.0265	0.003315012
0.027	0.003056269
0.0275	0.002722088
0.028	0.002311222
0.0285	0.001841918
0.029	0.001286118
0.0295	0.000654883
0.03	4.59429E-05
