0.0005	0
0.001	0
0.0015	0
0.002	0
0.0025	0
0.003	0
0.0035	2.11011E-08
0.004	2.11011E-08
0.0045	2.11011E-08
0.005	2.11011E-08
0.0055	2.11011E-08
0.006	2.11011E-08
0.0065	2.11011E-08
0.007	2.11011E-08
0.0075	2.11011E-08
0.008	2.11011E-08
0.0085	2.11011E-08
0.009	2.11011E-08
0.0095	2.11011E-08
0.01	2.11011E-08
0.0105	2.11011E-08
0.011	2.11011E-08
0.0115	6.44929E-08
0.012	1.15666E-07
0.0125	3.71903E-07
0.013	1.18052E-06
0.0135	3.22919E-06
0.014	7.39026E-06
0.0145	1.56027E-05
0.015	3.00664E-05
0.0155	5.37559E-05
0.016	9.03986E-05
0.0165	0.000142222
0.017	0.000215675
0.0175	0.000310175
0.018	0.000432305
0.0185	0.000583894
0.019	0.000764216
0.0195	0.000978155
0.02	0.001221966
0.0205	0.001491069
0.021	0.001802746
0.0215	0.002128153
0.022	0.002489099
0.0225	0.00286257
0.023	0.003262545
0.0235	0.003657287
0.024	0.004091926
0.0245	0.004503289
0.025	0.004910923
0.0255	0.00534598
0.026	0.005767345
0.0265	0.006166483
0.027	0.006581148
0.0275	0.00696401
0.028	0.007358692
0.0285	0.007708697
0.029	0.008065067
0.0295	0.008366363
0.03	0.008669076
0.0305	0.008973159
0.031	0.009210991
0.0315	0.009474418
0.032	0.009692049
0.0325	0.009901127
0.033	0.010085044
0.0335	0.010248283
0.034	0.010393049
0.0345	0.010527544
0.035	0.010631582
0.0355	0.010730761
0.036	0.010810726
0.0365	0.01086845
0.037	0.010921651
0.0375	0.01095579
0.038	0.010985847
0.0385	0.010997198
0.039	0.010995996
0.0395	0.010991452
0.04	0.010974865
0.0405	0.01094654
0.041	0.010909702
0.0415	0.010861716
0.042	0.010811652
0.0425	0.010759722
0.043	0.010691618
0.0435	0.010630796
0.044	0.010551493
0.0445	0.010476928
0.045	0.010390215
0.0455	0.010308495
0.046	0.010217901
0.0465	0.010118753
0.047	0.010030374
0.0475	0.009931028
0.048	0.009826417
0.0485	0.009729967
0.049	0.00962582
0.0495	0.009514294
0.05	0.009410459
0.0505	0.009300531
0.051	0.009191212
0.0515	0.009082287
0.052	0.008967724
0.0525	0.008860469
0.053	0.008747519
0.0535	0.008635415
0.054	0.008524171
0.0545	0.008407635
0.055	0.008298183
0.0555	0.008183598
0.056	0.008070024
0.0565	0.007957439
0.057	0.007845821
0.0575	0.007735182
0.058	0.025674661
0.0585	0.007511222
0.059	0.007403445
0.0595	0.039187508
0.06	0.007180018
0.0605	0.007069845
0.061	0.006960641
0.0615	0.006852397
0.062	0.006745104
0.0625	0.006638716
0.063	0.006528432
0.0635	0.006423869
0.064	0.006320163
0.0645	0.006212725
0.065	0.006106224
0.0655	0.006004874
0.066	0.005900134
0.0665	0.00579624
0.067	0.016728445
0.0675	0.005591007
0.068	0.005489606
0.0685	0.00538898
0.069	0.008221146
0.0695	0.005054124
0.07	0.004294934
0.0705	0.004234665
0.071	0.00417066
0.0715	0.004109096
0.072	0.004046878
0.0725	0.003981126
0.073	0.003917708
0.0735	0.003850883
0.074	0.003786348
0.0745	0.003718536
0.075	0.003652931
0.0755	0.003584198
0.076	0.003515037
0.0765	0.003448022
0.077	0.003378042
0.0775	0.003307704
0.078	0.003239375
0.0785	0.003168322
0.079	0.003096945
0.0795	0.003025262
0.08	0.00295329
0.0805	0.002881066
0.081	0.002808588
0.0815	0.002735857
0.082	0.002664857
0.0825	0.002591655
0.083	0.002518254
0.0835	0.00244467
0.084	0.00236919
0.0845	0.002295332
0.085	0.002221347
0.0855	0.002147215
0.086	0.002072993
0.0865	0.00199866
0.087	0.001924236
0.0875	0.001849758
0.088	0.001775202
0.0885	0.00169936
0.089	0.001624783
0.0895	0.00155018
0.09	0.00147557
0.0905	0.001399937
0.091	0.001325398
0.0915	0.001250887
0.092	0.001176414
0.0925	0.001101188
0.093	0.001026886
0.0935	0.000952658
0.094	0.000877877
0.0945	0.000803891
0.095	0.000730018
0.0955	0.000655788
0.096	0.000582227
0.0965	0.000508814
0.097	0.00043524
0.0975	0.000362209
0.098	0.000289147
0.0985	0.000216544
0.099	0.000144041
0.0995	7.19138E-05
0.1	5.98897E-06
