0.0005	0
0.001	0
0.0015	0
0.002	0
0.0025	0
0.003	0
0.0035	2.48134E-07
0.004	2.48134E-07
0.0045	2.48134E-07
0.005	2.48134E-07
0.0055	2.48134E-07
0.006	3.7116E-07
0.0065	5.01928E-06
0.007	3.55864E-05
0.0075	0.000155127
0.008	0.000469096
0.0085	0.001198802
0.009	0.002404817
0.0095	0.004262853
0.01	0.006797139
0.0105	0.00976067
0.011	0.013139426
0.0115	0.016657829
0.012	0.020132875
0.0125	0.023485752
0.013	0.026663705
0.0135	0.029326732
0.014	0.031663877
0.0145	0.033650722
0.015	0.035343085
0.0155	0.036434745
0.016	0.037405383
0.0165	0.037958689
0.017	0.038231802
0.0175	0.344480969
0.018	0.037700396
0.0185	0.037034781
0.019	0.036391774
0.0195	0.091994535
0.02	0.002177827
0.0205	0.002047714
0.021	0.00204263
0.0215	0.002097516
0.022	0.002192844
0.0225	0.002327092
0.023	0.002471231
0.0235	0.002625222
0.024	0.002770206
0.0245	0.002906998
0.025	0.002999858
0.0255	0.003061445
0.026	0.00305761
0.0265	0.002988173
0.027	0.002822773
0.0275	0.002574966
0.028	0.002232889
0.0285	0.001814777
0.029	0.001289986
0.0295	0.000669588
0.03	4.08569E-05
