0.0005	0
0.001	0
0.0015	0
0.002	0
0.0025	0
0.003	0
0.0035	2.3368E-07
0.004	2.3368E-07
0.0045	2.3368E-07
0.005	2.3368E-07
0.0055	6.24519E-07
0.006	9.27303E-06
0.0065	6.69892E-05
0.007	0.000292773
0.0075	0.00087845
0.008	0.001989843
0.0085	0.003964378
0.009	0.006561976
0.0095	0.00989549
0.01	0.013766779
0.0105	0.017701704
0.011	0.021682922
0.0115	0.02538492
0.012	0.02868419
0.0125	0.031570516
0.013	0.034035538
0.0135	0.035849723
0.014	0.037228279
0.0145	0.038203864
0.015	0.038876108
0.0155	0.038986126
0.016	0.038982808
0.0165	0.038617582
0.017	0.038025698
0.0175	0.275805672
0.018	0.036011894
0.0185	0.034718078
0.019	0.033434596
0.0195	0.074056392
0.02	0.00367823
0.0205	0.00342847
0.021	0.003312499
0.0215	0.003257519
0.022	0.00324391
0.0225	0.003258527
0.023	0.003258789
0.0235	0.003240851
0.024	0.003176434
0.0245	0.003066142
0.025	0.00288424
0.0255	0.002641419
0.026	0.002299353
0.0265	0.001866604
0.027	0.001337658
0.0275	0.00070407
0.028	6.11644E-05
